locus_tag	ftype	length_bp	gene	EC_number	COG	product
JAFIFIBC_01362	CDS	2298	apxIB_2		COG2274	Toxin RTX-I translocation ATP-binding protein
JAFIFIBC_01363	CDS	1377	prsE			Type I secretion system membrane fusion protein PrsE
JAFIFIBC_01364	CDS	114				hypothetical protein
JAFIFIBC_01365	CDS	1146	cydB	1.10.3.14	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
JAFIFIBC_01366	CDS	1671	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
JAFIFIBC_01367	CDS	813				putative protein
JAFIFIBC_01368	CDS	1080				hypothetical protein
JAFIFIBC_01369	CDS	819				hypothetical protein
JAFIFIBC_01370	CDS	1029				hypothetical protein
JAFIFIBC_01371	CDS	924				hypothetical protein
JAFIFIBC_01372	CDS	786	cinA		COG1058	CinA-like protein
JAFIFIBC_01373	CDS	1416		5.4.4.3	COG0174	3-hydroxylaminophenol mutase
JAFIFIBC_01374	CDS	465				hypothetical protein
JAFIFIBC_01375	CDS	1095	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
JAFIFIBC_01376	CDS	1566	glnG		COG2204	DNA-binding transcriptional regulator NtrC
JAFIFIBC_01377	CDS	765	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
JAFIFIBC_01378	CDS	489				hypothetical protein
JAFIFIBC_01379	CDS	663	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
JAFIFIBC_01380	CDS	495				hypothetical protein
JAFIFIBC_01381	CDS	2034				hypothetical protein
JAFIFIBC_01382	CDS	1251				hypothetical protein
JAFIFIBC_01383	CDS	390	blaI_1		COG3682	Penicillinase repressor
JAFIFIBC_01384	CDS	912	tauD	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
JAFIFIBC_01385	CDS	837	cmpD_1	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
JAFIFIBC_01386	CDS	879				hypothetical protein
JAFIFIBC_01387	CDS	1002				hypothetical protein
JAFIFIBC_01388	CDS	900	hcaR_2			Hca operon transcriptional activator HcaR
JAFIFIBC_01389	CDS	495				hypothetical protein
JAFIFIBC_01390	CDS	657				hypothetical protein
JAFIFIBC_01391	CDS	510				hypothetical protein
JAFIFIBC_01392	CDS	2280	psrA		COG0243	Polysulfide reductase chain A
JAFIFIBC_01393	CDS	408				hypothetical protein
JAFIFIBC_01394	CDS	1128			COG0683	Leu/Ile/Val-binding protein 
JAFIFIBC_01395	CDS	633				hypothetical protein
JAFIFIBC_01396	CDS	651				hypothetical protein
JAFIFIBC_01397	CDS	321				hypothetical protein
JAFIFIBC_01398	CDS	708	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
JAFIFIBC_01399	CDS	1020				hypothetical protein
JAFIFIBC_01400	CDS	1368				hypothetical protein
JAFIFIBC_01401	CDS	1110				Outer membrane porin protein 32
JAFIFIBC_01402	CDS	822	glxR		COG0664	CRP-like cAMP-activated global transcriptional regulator
JAFIFIBC_01403	CDS	669	ureE			Urease accessory protein UreE
JAFIFIBC_01404	CDS	756	ureF		COG0830	Urease accessory protein UreF
JAFIFIBC_01405	CDS	942				hypothetical protein
JAFIFIBC_01406	CDS	639	ureG			Urease accessory protein UreG
JAFIFIBC_01407	CDS	843				hypothetical protein
JAFIFIBC_01408	CDS	168				hypothetical protein
JAFIFIBC_01409	CDS	294				hypothetical protein
JAFIFIBC_01410	CDS	2982	uvrA_1		COG0178	UvrABC system protein A
JAFIFIBC_01411	CDS	414				hypothetical protein
JAFIFIBC_01412	CDS	354				hypothetical protein
JAFIFIBC_01413	CDS	1680	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
JAFIFIBC_01414	CDS	510	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
JAFIFIBC_01415	CDS	1860				hypothetical protein
JAFIFIBC_01416	CDS	1761				hypothetical protein
JAFIFIBC_01417	CDS	468				hypothetical protein
JAFIFIBC_01418	CDS	846	rbn	3.1.26.11		Ribonuclease BN
JAFIFIBC_01419	CDS	1071				hypothetical protein
JAFIFIBC_01420	CDS	591				hypothetical protein
JAFIFIBC_01421	CDS	639	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
JAFIFIBC_01422	CDS	702	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
JAFIFIBC_01423	CDS	456				hypothetical protein
JAFIFIBC_01424	CDS	546				hypothetical protein
JAFIFIBC_01425	CDS	1029				hypothetical protein
JAFIFIBC_01426	CDS	420				hypothetical protein
JAFIFIBC_01427	CDS	711				hypothetical protein
JAFIFIBC_01428	CDS	795	gno_2	1.1.1.-		Gluconate 5-dehydrogenase
JAFIFIBC_01429	CDS	1683		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
JAFIFIBC_01430	CDS	792				hypothetical protein
JAFIFIBC_01431	CDS	540	ecfG_1			ECF RNA polymerase sigma factor EcfG
JAFIFIBC_01432	CDS	1470				hypothetical protein
JAFIFIBC_01433	CDS	456				hypothetical protein
JAFIFIBC_01434	CDS	909	dmlR_3			HTH-type transcriptional regulator DmlR
JAFIFIBC_01435	CDS	642				hypothetical protein
JAFIFIBC_01436	CDS	924	norG_1		COG1167	HTH-type transcriptional regulator NorG
JAFIFIBC_01437	CDS	417				hypothetical protein
JAFIFIBC_01438	CDS	693	livF_3		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
JAFIFIBC_01439	CDS	879	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JAFIFIBC_01440	CDS	1191				hypothetical protein
JAFIFIBC_01441	CDS	1584				hypothetical protein
JAFIFIBC_01442	CDS	1266	amiC_1			Aliphatic amidase expression-regulating protein
JAFIFIBC_01443	CDS	1059	gtf1_1	2.4.1.-		Glycosyltransferase Gtf1
JAFIFIBC_01444	CDS	594				hypothetical protein
JAFIFIBC_01445	CDS	1107				hypothetical protein
JAFIFIBC_01446	CDS	1017				hypothetical protein
JAFIFIBC_01447	CDS	933				hypothetical protein
JAFIFIBC_01448	CDS	903				hypothetical protein
JAFIFIBC_01449	CDS	294				hypothetical protein
JAFIFIBC_01450	CDS	933				hypothetical protein
JAFIFIBC_01451	CDS	1029	degA		COG1609	HTH-type transcriptional regulator DegA
JAFIFIBC_01452	CDS	1242				hypothetical protein
JAFIFIBC_01453	CDS	1065				hypothetical protein
JAFIFIBC_01454	CDS	888	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
JAFIFIBC_01455	CDS	1056	ugpC_1	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
JAFIFIBC_01456	CDS	1515	sacC	3.2.1.80	COG1621	Levanase
JAFIFIBC_01457	CDS	1134				hypothetical protein
JAFIFIBC_01458	CDS	1119	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
JAFIFIBC_01459	CDS	429				hypothetical protein
JAFIFIBC_01460	CDS	618	yvdD_2		COG1611	LOG family protein YvdD
JAFIFIBC_01461	CDS	759	allB	3.5.2.5		Allantoinase
JAFIFIBC_01462	CDS	543	dmlR_4			HTH-type transcriptional regulator DmlR
JAFIFIBC_01463	CDS	423				hypothetical protein
JAFIFIBC_01464	CDS	1317				hypothetical protein
JAFIFIBC_01465	CDS	1395	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
JAFIFIBC_01466	CDS	555				hypothetical protein
JAFIFIBC_01467	CDS	1704				hypothetical protein
JAFIFIBC_01468	CDS	1923				hypothetical protein
JAFIFIBC_01469	CDS	1755				hypothetical protein
JAFIFIBC_01470	CDS	561				hypothetical protein
JAFIFIBC_01471	CDS	1581	tuaB		COG2244	Teichuronic acid biosynthesis protein TuaB
JAFIFIBC_01472	CDS	351				hypothetical protein
JAFIFIBC_01473	CDS	1017	murB_1	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
JAFIFIBC_01474	CDS	495				hypothetical protein
JAFIFIBC_01475	CDS	1503				hypothetical protein
JAFIFIBC_01476	CDS	591				hypothetical protein
JAFIFIBC_01477	CDS	1203		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
JAFIFIBC_01478	CDS	1134	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
JAFIFIBC_01479	CDS	732	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
JAFIFIBC_01480	CDS	963	ribF		COG0196	Riboflavin biosynthesis protein RibF
JAFIFIBC_01481	CDS	897				hypothetical protein
JAFIFIBC_01482	CDS	213				hypothetical protein
JAFIFIBC_01483	CDS	1080			COG3039	IS5 family transposase ISAzo41
JAFIFIBC_01484	CDS	1032				hypothetical protein
JAFIFIBC_01485	CDS	186				hypothetical protein
JAFIFIBC_01486	CDS	342				hypothetical protein
JAFIFIBC_01487	CDS	438				hypothetical protein
JAFIFIBC_01488	CDS	258				hypothetical protein
JAFIFIBC_01489	CDS	1062				hypothetical protein
JAFIFIBC_01490	CDS	1344				hypothetical protein
JAFIFIBC_01491	CDS	2844	valS	6.1.1.9	COG0525	Valine--tRNA ligase
JAFIFIBC_01492	CDS	867	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
JAFIFIBC_01493	CDS	228	tusA		COG0425	Sulfur carrier protein TusA
JAFIFIBC_01494	CDS	549	nudC_1	3.6.1.22		NADH pyrophosphatase
JAFIFIBC_01495	CDS	906	cysM	2.5.1.47	COG0031	Cysteine synthase B
JAFIFIBC_01496	tRNA	85				tRNA-Leu(caa)
JAFIFIBC_01497	CDS	588				hypothetical protein
JAFIFIBC_01498	CDS	462	iorA_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
JAFIFIBC_01499	CDS	351				hypothetical protein
JAFIFIBC_01500	CDS	360				hypothetical protein
JAFIFIBC_01501	CDS	387	aroE_1	1.1.1.25		Shikimate dehydrogenase (NADP(+))
JAFIFIBC_01502	CDS	891	rhaS_5			HTH-type transcriptional activator RhaS
JAFIFIBC_01503	CDS	417				hypothetical protein
JAFIFIBC_01504	CDS	393				hypothetical protein
JAFIFIBC_01505	CDS	993				hypothetical protein
JAFIFIBC_01506	CDS	570				hypothetical protein
JAFIFIBC_01507	CDS	996				hypothetical protein
JAFIFIBC_01508	CDS	870				hypothetical protein
JAFIFIBC_01509	CDS	855				hypothetical protein
JAFIFIBC_01510	CDS	1020				hypothetical protein
JAFIFIBC_01511	CDS	1002	nphR_1			Transcriptional activator NphR
JAFIFIBC_01512	CDS	1014	dmlR_5			HTH-type transcriptional regulator DmlR
JAFIFIBC_01513	CDS	753	fabG2_2	1.-.-.-		putative oxidoreductase
JAFIFIBC_01514	CDS	666				hypothetical protein
JAFIFIBC_01515	CDS	591	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
JAFIFIBC_01516	CDS	480				hypothetical protein
JAFIFIBC_01517	CDS	567				hypothetical protein
JAFIFIBC_01518	CDS	1836	ilvI_2	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
JAFIFIBC_01519	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
JAFIFIBC_01520	CDS	1017	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
JAFIFIBC_01521	CDS	825				hypothetical protein
JAFIFIBC_01522	CDS	1716	leuA_1	2.3.3.13	COG0119	2-isopropylmalate synthase
JAFIFIBC_01523	CDS	1542	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
JAFIFIBC_01524	CDS	1176				hypothetical protein
JAFIFIBC_01525	CDS	771	yiaJ		COG1414	DNA-binding transcriptional repressor YiaJ
JAFIFIBC_01526	CDS	1161				hypothetical protein
JAFIFIBC_01527	CDS	2436				hypothetical protein
JAFIFIBC_01528	CDS	1626				hypothetical protein
JAFIFIBC_01529	CDS	807	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
JAFIFIBC_01530	CDS	264				hypothetical protein
JAFIFIBC_01531	CDS	828				hypothetical protein
JAFIFIBC_01532	CDS	3342				hypothetical protein
JAFIFIBC_01533	CDS	2412				hypothetical protein
JAFIFIBC_01534	CDS	900				hypothetical protein
JAFIFIBC_01535	CDS	993	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
JAFIFIBC_01536	CDS	585	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
JAFIFIBC_01537	CDS	663				hypothetical protein
JAFIFIBC_01538	CDS	1260	rsmB_2	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
JAFIFIBC_01539	CDS	1224				hypothetical protein
JAFIFIBC_01540	CDS	171	rpmG		COG0267	50S ribosomal protein L33
JAFIFIBC_01541	CDS	234	rpmB		COG0227	50S ribosomal protein L28
JAFIFIBC_01542	CDS	960		4.3.1.9	COG0492	Glucosaminate ammonia-lyase
JAFIFIBC_01543	CDS	666	vfr		COG0664	Cyclic AMP receptor-like protein
JAFIFIBC_01544	CDS	2307	ftsK		COG1674	DNA translocase FtsK
JAFIFIBC_01545	CDS	660	lolA_1		COG2834	Outer-membrane lipoprotein carrier protein
JAFIFIBC_01546	CDS	534	cheW_1		COG0835	Chemotaxis protein CheW
JAFIFIBC_01547	CDS	1206	dapL_1	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
JAFIFIBC_01548	CDS	837	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
JAFIFIBC_01549	CDS	1179	pilT_1		COG2805	Twitching mobility protein
JAFIFIBC_01550	CDS	1146	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
JAFIFIBC_01551	CDS	903	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
JAFIFIBC_01552	CDS	2019	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
JAFIFIBC_01553	CDS	492				hypothetical protein
JAFIFIBC_01554	CDS	363				hypothetical protein
JAFIFIBC_01555	CDS	579				hypothetical protein
JAFIFIBC_01556	CDS	429				hypothetical protein
JAFIFIBC_01557	CDS	495				hypothetical protein
JAFIFIBC_01558	CDS	684	copR			Transcriptional activator protein CopR
JAFIFIBC_01559	CDS	1653	sasA_9	2.7.-.-		Adaptive-response sensory-kinase SasA
JAFIFIBC_01560	CDS	1059				hypothetical protein
JAFIFIBC_01561	CDS	885	gbpR_1			HTH-type transcriptional regulator GbpR
JAFIFIBC_01562	CDS	969				hypothetical protein
JAFIFIBC_01563	CDS	699	galC	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipic acid aldolase
JAFIFIBC_01564	CDS	924		1.1.1.81	COG0111	Hydroxypyruvate reductase
JAFIFIBC_01565	CDS	1065				hypothetical protein
JAFIFIBC_01566	CDS	966				hypothetical protein
JAFIFIBC_01567	CDS	927				hypothetical protein
JAFIFIBC_01568	CDS	963				hypothetical protein
JAFIFIBC_01569	CDS	978				hypothetical protein
JAFIFIBC_01570	CDS	819		3.1.1.92		4-sulfomuconolactone hydrolase
JAFIFIBC_01571	CDS	366				hypothetical protein
JAFIFIBC_01572	CDS	636	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
JAFIFIBC_01573	CDS	987				hypothetical protein
JAFIFIBC_01574	CDS	1041				hypothetical protein
JAFIFIBC_01575	CDS	675				hypothetical protein
JAFIFIBC_01576	CDS	618				hypothetical protein
JAFIFIBC_01577	CDS	684	yoaJ		COG4305	Expansin-YoaJ
JAFIFIBC_01578	CDS	1926				hypothetical protein
JAFIFIBC_01579	CDS	645				hypothetical protein
JAFIFIBC_01580	CDS	669				hypothetical protein
JAFIFIBC_01581	CDS	753				hypothetical protein
JAFIFIBC_01582	CDS	1923				hypothetical protein
JAFIFIBC_01583	CDS	711				hypothetical protein
JAFIFIBC_01584	CDS	759				hypothetical protein
JAFIFIBC_01585	CDS	1002				hypothetical protein
JAFIFIBC_01586	CDS	711				hypothetical protein
JAFIFIBC_01587	CDS	585				Potassium channel
JAFIFIBC_01588	CDS	813				hypothetical protein
JAFIFIBC_01589	CDS	660				hypothetical protein
JAFIFIBC_01590	CDS	804				hypothetical protein
JAFIFIBC_01591	CDS	2163	scpA_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
JAFIFIBC_01592	CDS	468				hypothetical protein
JAFIFIBC_01593	CDS	1212		3.6.-.-	COG1703	putative GTPase
JAFIFIBC_01594	CDS	1533	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
JAFIFIBC_01595	CDS	2103	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
JAFIFIBC_01596	CDS	165				hypothetical protein
JAFIFIBC_01597	CDS	1029		2.1.1.272	COG1010	Cobalt-factor III methyltransferase
JAFIFIBC_01598	CDS	381	fdx4_1		COG3411	Ferredoxin, 2Fe-2S
JAFIFIBC_01599	CDS	1572				hypothetical protein
JAFIFIBC_01600	CDS	1134				hypothetical protein
JAFIFIBC_01601	CDS	975				hypothetical protein
JAFIFIBC_01602	CDS	804	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
JAFIFIBC_01603	CDS	1482	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
JAFIFIBC_01604	CDS	1560	uxaA	4.2.1.7	COG2721	Altronate dehydratase
JAFIFIBC_01605	CDS	981				hypothetical protein
JAFIFIBC_01606	CDS	945	gbpR_2			HTH-type transcriptional regulator GbpR
JAFIFIBC_01607	CDS	630	upp_1	2.4.2.9		Uracil phosphoribosyltransferase
JAFIFIBC_01608	CDS	534				hypothetical protein
JAFIFIBC_01609	CDS	2841				hypothetical protein
JAFIFIBC_01610	CDS	4893				hypothetical protein
JAFIFIBC_01611	CDS	1080	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
JAFIFIBC_01612	CDS	114				hypothetical protein
JAFIFIBC_01613	CDS	1347				hypothetical protein
JAFIFIBC_01614	CDS	960				hypothetical protein
JAFIFIBC_01615	CDS	669				hypothetical protein
JAFIFIBC_01616	CDS	441				hypothetical protein
JAFIFIBC_01617	CDS	966				hypothetical protein
JAFIFIBC_01618	CDS	684				hypothetical protein
JAFIFIBC_01619	CDS	438				hypothetical protein
JAFIFIBC_01620	CDS	654	nthB	4.2.1.84		Nitrile hydratase subunit beta
JAFIFIBC_01621	CDS	624		4.2.1.84		Low-molecular weight cobalt-containing nitrile hydratase subunit alpha
JAFIFIBC_01622	CDS	1515		3.5.1.4		Amidase
JAFIFIBC_01623	CDS	924	nphR_2			Transcriptional activator NphR
JAFIFIBC_01624	CDS	1248		1.3.8.10	COG1960	Cyclohex-1-ene-1-carbonyl-CoA dehydrogenase
JAFIFIBC_01625	CDS	975	feaR		COG2207	Transcriptional activator FeaR
JAFIFIBC_01626	CDS	642				hypothetical protein
JAFIFIBC_01627	CDS	714	fliA		COG1191	RNA polymerase sigma factor FliA
JAFIFIBC_01628	CDS	786				hypothetical protein
JAFIFIBC_01629	CDS	1038	srp54			Signal recognition particle 54 kDa protein
JAFIFIBC_01630	CDS	519	cmk	2.7.4.25		Cytidylate kinase
JAFIFIBC_01631	CDS	1281	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
JAFIFIBC_01632	CDS	564				hypothetical protein
JAFIFIBC_01633	CDS	1203				hypothetical protein
JAFIFIBC_01634	CDS	1782	araC_2	4.2.1.25		L-arabonate dehydratase
JAFIFIBC_01635	CDS	1011			COG1638	Solute-binding protein
JAFIFIBC_01636	CDS	933	gbpR_3			HTH-type transcriptional regulator GbpR
JAFIFIBC_01637	CDS	699				IS66 family transposase ISPpu19
JAFIFIBC_01638	CDS	1077				Outer membrane porin protein 32
JAFIFIBC_01639	CDS	840	ligB_1	1.13.11.8		Protocatechuate 4,5-dioxygenase beta chain
JAFIFIBC_01640	CDS	360	galA	1.13.11.57		Gallate dioxygenase
JAFIFIBC_01641	CDS	753	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
JAFIFIBC_01642	CDS	462				hypothetical protein
JAFIFIBC_01643	CDS	762				hypothetical protein
JAFIFIBC_01644	CDS	1398				hypothetical protein
JAFIFIBC_01645	CDS	279				hypothetical protein
JAFIFIBC_01646	CDS	318				hypothetical protein
JAFIFIBC_01647	tRNA	74				tRNA-Gly(ccc)
JAFIFIBC_01648	CDS	981				hypothetical protein
JAFIFIBC_01649	CDS	531	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
JAFIFIBC_01650	CDS	1032				hypothetical protein
JAFIFIBC_01651	CDS	927	nodD2			Nodulation protein D 2
JAFIFIBC_01652	CDS	738	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
JAFIFIBC_01653	CDS	843	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
JAFIFIBC_01654	CDS	726				hypothetical protein
JAFIFIBC_01655	CDS	654	pcm_1	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
JAFIFIBC_01656	CDS	345		2.8.1.-	COG0607	Sulfurtransferase
JAFIFIBC_01657	CDS	1353	tolC		COG1538	Outer membrane protein TolC
JAFIFIBC_01658	CDS	339				hypothetical protein
JAFIFIBC_01659	CDS	2256	rnr	3.1.13.1	COG0557	Ribonuclease R
JAFIFIBC_01660	tRNA	85				tRNA-Leu(cag)
JAFIFIBC_01661	CDS	522	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
JAFIFIBC_01662	CDS	1353	purA	6.3.4.4		Adenylosuccinate synthetase
JAFIFIBC_01663	CDS	1164	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
JAFIFIBC_01664	CDS	189				hypothetical protein
JAFIFIBC_01665	CDS	897	hflC		COG0330	Modulator of FtsH protease HflC
JAFIFIBC_01666	CDS	1308	hflK		COG0330	Modulator of FtsH protease HflK
JAFIFIBC_01667	CDS	1245	hflX		COG2262	GTPase HflX
JAFIFIBC_01668	CDS	243	hfq		COG1923	RNA-binding protein Hfq
JAFIFIBC_01669	CDS	1335	der		COG1160	GTPase Der
JAFIFIBC_01670	CDS	957	bamB_1		COG1520	Outer membrane protein assembly factor BamB
JAFIFIBC_01671	CDS	1539	garD_1	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
JAFIFIBC_01672	CDS	945	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
JAFIFIBC_01673	CDS	870				hypothetical protein
JAFIFIBC_01674	CDS	900	dmlR_6			HTH-type transcriptional regulator DmlR
JAFIFIBC_01675	CDS	210				hypothetical protein
JAFIFIBC_01676	CDS	351				hypothetical protein
JAFIFIBC_01677	CDS	1242	dap_3	3.4.11.19		D-aminopeptidase
JAFIFIBC_01678	CDS	942	yhaJ_3			HTH-type transcriptional regulator YhaJ
JAFIFIBC_01679	CDS	609	azoR1_1	1.7.-.-	COG1182	FMN-dependent NADH-azoreductase 1
JAFIFIBC_01680	CDS	603				hypothetical protein
JAFIFIBC_01681	CDS	378				hypothetical protein
JAFIFIBC_01682	CDS	774	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
JAFIFIBC_01683	CDS	414				hypothetical protein
JAFIFIBC_01684	CDS	600				hypothetical protein
JAFIFIBC_01685	CDS	606				hypothetical protein
JAFIFIBC_01686	CDS	789	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
JAFIFIBC_01687	CDS	588	cheZ_1	3.1.3.-	COG3143	Protein phosphatase CheZ
JAFIFIBC_01688	CDS	657				hypothetical protein
JAFIFIBC_01689	CDS	1521	lysS	6.1.1.6		Lysine--tRNA ligase
JAFIFIBC_01690	CDS	1284	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
JAFIFIBC_01691	CDS	948	wbpB	1.1.1.335	COG0673	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate oxidase
JAFIFIBC_01692	CDS	432				hypothetical protein
JAFIFIBC_01693	CDS	597	wbpD	2.3.1.201	COG0110	UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase
JAFIFIBC_01694	CDS	1089				hypothetical protein
JAFIFIBC_01695	CDS	711	baeR		COG0745	Transcriptional regulatory protein BaeR
JAFIFIBC_01696	CDS	1530	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
JAFIFIBC_01697	CDS	552				hypothetical protein
JAFIFIBC_01698	CDS	1560				hypothetical protein
JAFIFIBC_01699	CDS	213				hypothetical protein
JAFIFIBC_01700	CDS	2823	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
JAFIFIBC_01701	CDS	387				hypothetical protein
JAFIFIBC_01702	CDS	888	rhaS_6			HTH-type transcriptional activator RhaS
JAFIFIBC_01703	CDS	2319	namA	1.6.99.1		NADPH dehydrogenase
JAFIFIBC_01704	CDS	759	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JAFIFIBC_01705	CDS	558	badR			Transcriptional activatory protein BadR
JAFIFIBC_01706	CDS	852		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
JAFIFIBC_01707	CDS	987				hypothetical protein
JAFIFIBC_01708	CDS	714	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
JAFIFIBC_01709	CDS	1821		1.1.2.7		Methanol dehydrogenase [cytochrome c] subunit 1
JAFIFIBC_01710	CDS	417				hypothetical protein
JAFIFIBC_01711	CDS	882				hypothetical protein
JAFIFIBC_01712	CDS	1020				hypothetical protein
JAFIFIBC_01713	CDS	726				hypothetical protein
JAFIFIBC_01714	CDS	378				hypothetical protein
JAFIFIBC_01715	CDS	948				hypothetical protein
JAFIFIBC_01716	CDS	873				hypothetical protein
JAFIFIBC_01717	CDS	963	vgb_2	4.2.99.-		Virginiamycin B lyase
JAFIFIBC_01718	CDS	549				hypothetical protein
JAFIFIBC_01719	CDS	963				hypothetical protein
JAFIFIBC_01720	CDS	600				hypothetical protein
JAFIFIBC_01721	CDS	831	phnX	3.11.1.1	COG0637	Phosphonoacetaldehyde hydrolase
JAFIFIBC_01722	CDS	1701				hypothetical protein
JAFIFIBC_01723	CDS	1065	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
JAFIFIBC_01724	CDS	1431	dap_4	3.4.11.19		D-aminopeptidase
JAFIFIBC_01725	CDS	402				hypothetical protein
JAFIFIBC_01726	CDS	1014	galR		COG1609	HTH-type transcriptional regulator GalR
